Crop,Soil_Type,Nitrogen,Phosphorus,Potassium,pH,Organic_Matter,Fertilizer_Recommendation
Maize,Clay,47.52660623300928,36.95502762895242,71.2490163492082,6.800342823569491,3.4470925492267828,NPK
Maize,Loamy,123.60523148123545,68.848017107576,26.32564761710919,5.543165542097819,2.80743074985935,NPK
Groundnut,Clay,17.750374371377333,8.051376826442375,11.50305109547406,8.149506454922873,2.557100690558719,Urea
Wheat,Clay,85.33694140557384,17.672927341861495,50.74189946219246,4.572856123727911,2.1117112732149748,DAP
Groundnut,Clay,19.87700891938524,70.20536211340112,21.082189975914996,5.966246879485961,7.993959533515569,Urea
Cotton,Loamy,140.76461875828952,25.17521225373729,74.29717889102223,7.415481172388653,3.0657662751712342,NPK
Rice,Clay,117.28917927803462,86.47082919742815,27.56875512143106,6.208624164598698,3.8385944805699714,NPK
Tomato,Clay,102.11298756864292,10.566134332462866,37.53489284240374,4.599337629920058,7.099491413246622,DAP
Wheat,Loamy,125.345493427453,25.470788364629588,58.90672887012493,4.763923612464852,5.493212524800147,NPK
Rice,Clay,100.65277137982284,99.86322360608152,32.071986369844595,7.094549476553155,3.5808608822169075,NPK
Wheat,Loamy,145.65221560440077,46.1422297457453,40.908871039946355,8.359458397621198,7.288299051466971,NPK
Potato,Silty,109.95411270106801,71.78173803674113,82.48406824883673,6.707454543337995,6.248069415495201,NPK
Potato,Silty,139.45220534151454,22.3529896414163,22.02493570829744,6.527031272095076,2.5953035527918975,DAP
Sugarcane,Silty,82.39846488148932,62.937529823626086,12.8091510007837,5.773300852225069,5.506172962199443,Potassium
Potato,Clay,26.389017817460772,73.98007649509475,36.193989587636835,5.526762695464253,7.456789488046811,Urea
Groundnut,Sandy,83.94488099922239,34.8752804073185,45.315792866318425,4.583939927025138,4.4752261491528875,NPK
Potato,Sandy,27.762195928833062,83.74522563770839,56.55263180297393,5.591819470561885,6.13528681982167,Urea
Maize,Clay,92.9490870846967,62.32466995486691,40.38025113662567,6.29644176346101,7.797726207924114,NPK
Tomato,Sandy,77.54902847387281,41.96668591342787,80.04161152116649,5.2917991321958,5.832898986266491,NPK
Groundnut,Loamy,97.16055569658944,57.97602736760006,8.73535132850496,4.849391953925717,1.7170708283625644,Potassium
Rice,Sandy,11.406577347676423,59.79228050641281,46.01791612886301,7.37091146901841,2.7119168565190255,Urea
Sugarcane,Clay,37.27766883175097,20.72585280591727,41.31431189235844,8.078481076272269,5.1656750613985425,Urea
Sugarcane,Clay,78.78626046769833,43.259575137361786,66.5199566266516,8.247088278748343,2.9288907076033426,NPK
Sugarcane,Loamy,143.07049862247888,37.62590586185185,96.79624393025261,6.971994913987958,7.702791937723979,NPK
Rice,Silty,63.70526564972218,43.08575864501697,53.48566362974191,4.711098330397127,3.8374642381552166,NPK
Rice,Clay,69.41208364750885,77.3055059060995,98.75330045946345,7.463450519847093,4.2006128401265554,NPK
Rice,Loamy,110.05745246092711,50.8411487093339,33.71369251675376,4.940381221047545,5.911214654290821,NPK
Rice,Sandy,94.53098602005653,94.33003455773012,7.932472591533797,7.178992470751296,4.669748119393119,Potassium
Sugarcane,Sandy,51.84966101376665,32.89925926905144,20.73800091025921,7.617463342991503,3.675021768221378,Potassium
Sugarcane,Loamy,67.51429537943989,44.49183993706826,42.5368640535839,7.403458843305891,1.5364651260820512,Organic Compost
Wheat,Loamy,40.47797184001254,79.76089699550893,35.05172137291246,8.307535223044523,5.175119126555047,NPK
Groundnut,Clay,145.2430042782292,56.87233636547128,14.22014244342088,7.4525851378695585,7.073060215558243,Potassium
Tomato,Sandy,28.28881341803036,56.96767391032254,46.1027102306181,7.272839111927234,5.800337092320393,Urea
Potato,Loamy,62.057149839298724,10.067315485492434,37.12099830765846,5.54697268873241,3.670465070328665,DAP
Potato,Sandy,13.617456110801566,42.866967958253305,16.64882594345665,8.199074745743607,1.8940824523619058,Urea
Maize,Loamy,41.04912887069649,30.719704580064587,33.13112740813135,5.218175483176667,6.714367308329707,NPK
Sugarcane,Sandy,119.26595937322169,99.93683666895596,89.21142525876209,8.119586445892505,7.592238535618433,NPK
Maize,Silty,38.164532520443124,34.29373171006948,33.694642221487314,5.750650173383642,3.7179109355738533,Urea
Groundnut,Clay,21.208876354055185,89.02717080541703,72.8257652079949,5.020654375510675,6.100495324288431,Urea
Groundnut,Sandy,76.42344517823327,69.24220482884536,63.14447256748679,7.806732109084683,3.87534407923529,NPK
Maize,Silty,11.39569286283259,37.38705887324859,45.58221042879532,4.509981814403316,4.515868571965396,Urea
Sugarcane,Sandy,21.867261619686644,56.63576594554175,27.707435496348573,7.828353270723323,6.855334664314868,Urea
Maize,Sandy,123.06762173881651,84.85090859517341,40.05639643786482,5.549247368183904,1.583970395478075,Organic Compost
Potato,Silty,118.0062682803449,88.91998831293662,61.25018527974906,8.038885091022486,4.712347441506935,NPK
Wheat,Sandy,138.11943485668544,20.237418125583794,38.32155540118872,7.2659167289663165,2.502341922698557,DAP
Potato,Sandy,129.63216102750494,37.25944841477612,25.415161189552023,7.16473333140236,3.3786416184703367,NPK
Cotton,Clay,105.64457885357453,36.846202120289306,16.06396114470505,5.9612782526593735,5.51100177249592,Potassium
Sugarcane,Silty,17.326600022092798,8.994255627214745,88.5778591014087,4.737611895563084,1.1905988863579386,Urea
Sugarcane,Silty,119.59880651813205,61.83258718593017,46.82973269643104,7.820292392822309,5.156775692812139,NPK
Tomato,Loamy,128.37151351767847,86.20790503425786,64.39479056557835,5.183615180706112,2.984095676176248,NPK
Rice,Sandy,121.87150040807363,41.24956684342419,51.5889843079965,5.989034567579009,5.686390525656505,NPK
Cotton,Clay,81.18706494312364,75.30341477349681,87.89381924400652,6.901418742036327,1.9910694633913795,Organic Compost
Groundnut,Sandy,42.606257410927434,64.6315392920703,56.958810982580026,6.429014954242486,6.1506812267132505,NPK
Sugarcane,Sandy,128.34619659642175,40.68662987183508,50.674234705165766,5.294642540685272,5.519478038340847,NPK
Maize,Loamy,111.80279336361939,18.400680951768223,92.83709409006269,5.062465427529135,7.798692830162458,DAP
Cotton,Sandy,147.3065644144392,72.38576601371689,73.37051162430868,4.992985089001163,7.378647542807036,NPK
Tomato,Clay,31.796963685830608,86.18369104941785,15.597241197951446,7.952031525996803,2.9831200423979163,Urea
Groundnut,Clay,41.593041627287704,70.15617677814173,21.881923813697334,4.6262381962453345,1.1912160090780588,Potassium
Rice,Loamy,39.65174098341038,6.698455983307716,79.77667197924698,8.408057038399576,5.587579927782304,Urea
Rice,Sandy,120.95556746698713,25.54212496714417,84.40587551209566,5.294114761541657,5.220211723032707,NPK
Tomato,Clay,36.16702150301654,11.600598563935531,56.79312876357817,4.941289187516313,1.1920013813651225,Urea
Tomato,Sandy,19.33237617526285,59.18667945974154,57.67324664733073,6.8078866191071805,1.8587427044181486,Urea
Maize,Sandy,149.79851292198802,76.86537948983917,65.03363147088723,4.819943831762787,5.092911931751899,NPK
Sugarcane,Sandy,13.47440960232088,15.505022771522647,46.71599855685075,6.90981305265438,7.3827908483044435,Urea
Rice,Loamy,126.93416842224119,84.6420929563716,69.61891673097088,7.902506579254453,7.345501935593848,NPK
Groundnut,Sandy,61.151357817091395,57.773352947570906,15.30571946880949,4.691592085869699,2.060395382284524,Potassium
Cotton,Clay,127.82616436609413,70.54705615346387,96.32152802490171,7.6994744181141765,3.6920176248367467,NPK
Groundnut,Sandy,87.6468687695603,97.28317561782139,76.26470826051757,6.077909763928474,1.3024200504652181,Organic Compost
Wheat,Clay,136.22837212809043,12.949693883531246,64.96154938085566,5.13796253532484,4.2849029245405035,DAP
Wheat,Sandy,139.66701809804772,90.61628218288998,35.050595415900666,5.204385921069836,6.27158421771244,NPK
Tomato,Clay,11.27374537930864,16.979756118803884,20.29077130838927,8.175058174776904,6.52980897955928,Urea
Maize,Clay,20.55770463899036,42.33108663048481,43.88758156374974,4.942423007762658,4.492926266176011,Urea
Wheat,Sandy,45.05022213991977,85.88667615145586,67.84979035453556,7.967131148462628,1.6710877229575287,Organic Compost
Rice,Sandy,103.70415829089023,91.09415249009749,65.20242562519553,6.676978483934459,3.6695478262709647,NPK
Groundnut,Clay,134.35810751161085,53.105308986788806,41.350909731229294,4.656224715265756,7.524713719820551,NPK
Groundnut,Silty,74.39187318115479,61.43994063616539,63.262207414147326,6.357904582869353,2.607287895638003,NPK
Tomato,Loamy,94.97623627839715,72.27399678686294,82.30608807891701,7.769798057905202,3.2382811493890857,NPK
Sugarcane,Silty,36.38997939137856,84.11207350300785,7.497053372072671,7.404811150556402,6.227790228241496,Urea
Sugarcane,Silty,122.69535674343595,16.543561106078286,47.80899955337619,6.455129670738872,6.135065522201567,DAP
Cotton,Sandy,145.42593558948576,81.95658428177663,77.06274670434514,7.940199518784868,7.385416016174527,NPK
Tomato,Loamy,47.60385060804364,50.72123429860359,56.883724694020835,4.981459047120919,3.716830835042628,NPK
Potato,Silty,79.27563322407649,47.80922538527606,66.89022835326165,8.139764213569475,4.602191067120039,NPK
Cotton,Sandy,22.05625547089233,45.270476439714834,54.08425729750749,7.885764833933395,4.271747228543344,Urea
Potato,Silty,88.27913190481557,53.37510059837405,99.22808174481955,7.333107302628944,7.494265197157172,NPK
Sugarcane,Silty,80.38968185853528,94.77980257248734,10.189045966458632,7.7715509685149975,6.385314121772444,Potassium
Tomato,Sandy,30.221107781710863,57.079358415254404,51.64925806837584,6.675262027370664,6.820092458836938,Urea
Potato,Sandy,71.8892698365305,95.55186613499822,13.68457216587918,7.200649716390668,1.9316878818058763,Potassium
Tomato,Sandy,56.774651292118854,22.127562408485854,20.17962840078919,6.742392282831116,6.542926850077119,DAP
Tomato,Loamy,83.0563225427265,73.79291798910015,41.38864328973487,5.921714122031798,4.030851362402479,NPK
Sugarcane,Silty,91.99160696003189,82.16275616783098,19.776308692546294,6.77544318944471,1.1633707798145299,Potassium
Cotton,Sandy,11.18938100500933,69.51723897681188,96.55028076588185,5.529861330127703,1.4206184692029922,Urea
Cotton,Clay,116.54083761293775,62.657616621521335,94.94502878889011,6.2611166833631415,5.745355578143911,NPK
Tomato,Silty,109.82200086064371,58.657214203187316,36.93041639095736,5.623101629040972,3.6040870880217892,NPK
Wheat,Clay,61.28009406891311,86.78839584497612,65.77603264357955,4.9915511578455565,7.076809012564363,NPK
Maize,Loamy,17.411030979634557,83.0564267306275,55.70656545640968,5.787447425559625,6.139911937131065,Urea
Sugarcane,Sandy,115.69055556990705,16.617428512156955,82.48076314899802,7.907948872739082,1.1517600816687323,DAP
Maize,Clay,143.72452246693854,85.61582741793342,64.60733293260951,6.024323082569223,5.808218182852014,NPK
Maize,Loamy,43.62122344308199,44.33651884684203,5.0239831766034,7.492014595875476,2.346467309126494,Potassium
Cotton,Sandy,55.2934459231853,29.101198849602024,77.50156663292519,5.2007914169526455,3.9580779809273845,NPK
Cotton,Clay,35.7338045274541,87.62801396132296,75.95057152313122,6.1976766366705665,5.373146414860739,Urea
Wheat,Clay,90.77105726827756,46.04235596520545,53.4236570288157,4.959424277340706,7.10902488906985,NPK
Maize,Loamy,31.67779525064369,81.79464556679758,90.77730245714011,5.054484253469958,4.192685218743574,Urea
Maize,Sandy,59.86715208459312,30.023343135805227,91.30238954058815,6.969745519560277,6.659433179337941,NPK
Tomato,Sandy,107.58182195079681,5.373285535110691,54.77160928691774,6.929927269796044,6.48075963960443,DAP
Cotton,Clay,88.41623762130878,52.06862332577972,62.75888196367108,5.353487629419449,3.9017695899588083,NPK
Maize,Clay,64.10475900591094,14.521684381074005,99.66959683284388,6.397692777155195,4.50686114403032,DAP
Groundnut,Clay,68.83494425305587,76.66571577486641,33.387922307084665,7.953224667911792,5.903395070348692,NPK
Wheat,Sandy,88.69552356725212,31.227137926593986,35.83863801959035,5.196806034705931,1.218039042528578,Organic Compost
Potato,Loamy,10.821061904202583,47.146336427330475,22.363520753032155,4.576842132294059,7.235679896594722,Urea
Groundnut,Loamy,20.99138158350538,13.268188683697653,90.10735921999746,7.107980562654289,6.388713116063854,Urea
Groundnut,Sandy,133.37612948682164,32.232628602489,75.72639704518029,4.71399283235474,2.7459111698163126,NPK
Potato,Silty,20.903058472780707,79.24157310956434,15.03607064267298,8.419760954289783,7.868259672322829,Urea
Sugarcane,Loamy,108.95250346947073,19.400851630720346,98.26789836380674,6.938481135195524,2.2557324681273316,DAP
Sugarcane,Clay,138.80534297526737,66.48015830706095,74.44136227530602,6.381585411375889,7.398606715930812,NPK
Wheat,Silty,47.895704602242354,92.1554560164276,85.79960041247259,6.219970160097227,3.271314208261778,NPK
Groundnut,Silty,61.868801188332,69.58449217698343,9.574324971454088,6.792282634067726,6.34202697114895,Potassium
Maize,Loamy,89.64899681826029,82.04706048276155,52.971287299505924,4.86249774688086,4.194636152735615,NPK
Cotton,Silty,133.43925574940187,15.352304783872,71.36683723906873,8.220076235277983,6.155271712150015,DAP
Wheat,Silty,141.86678221645883,28.819523470195172,56.57992553432492,7.002568274207511,2.090481335575564,Organic Compost
Tomato,Loamy,113.53885473557753,89.98119096285615,68.33150924143136,5.235913990443635,2.8865452087053796,NPK
Potato,Loamy,22.126766519657163,72.93503329371848,82.6980360410949,6.750324215058651,1.6990047713041794,Urea
Groundnut,Silty,103.6815817748791,65.75761350584456,40.56202098121864,5.033026023332047,7.056007870064622,NPK
Wheat,Clay,67.44252106217269,68.0578399315615,85.62352418377742,4.5702108702332485,3.074050914386495,NPK
Rice,Sandy,75.89813992874862,44.349052658941126,20.47702995270262,7.022067940855992,5.861333605916644,Potassium
Rice,Silty,16.880774648324785,9.232880003677057,30.734175227505602,7.093933367480512,6.741548384190697,Urea
Sugarcane,Silty,36.74869950849015,79.52194649671925,9.117833893095948,6.834786331213662,7.3099276546554215,Urea
Potato,Clay,120.67190505471068,69.47775744045862,39.62054707684886,5.233932817440092,1.7440798071820247,Organic Compost
Cotton,Silty,73.55423662670037,49.916424090708844,41.09140675829143,6.913719433979068,7.251104534588288,NPK
Maize,Silty,52.232713828360836,90.47716345998445,81.50070673468883,4.72604376369808,2.380769444115036,Organic Compost
Cotton,Sandy,63.762670355094144,36.93516817358439,67.04741367751731,6.936953422287689,6.158314081136731,NPK
Cotton,Sandy,129.61593186559523,32.96056570196741,46.48864302478833,6.716068076430475,6.101943135552278,NPK
Cotton,Sandy,114.85986243669396,87.91565088254707,66.95082796925608,7.121019323356398,1.0595219921866796,Organic Compost
Potato,Loamy,48.12415560535159,80.71382720210362,10.01441829899066,8.081902423009575,2.5443673581717796,Potassium
Cotton,Loamy,26.450257629732263,53.923082011592754,22.125795921745727,7.901432420958146,4.443359602654072,Urea
Tomato,Sandy,45.27975103017004,17.419800248495747,64.56004624796672,8.422616766250155,3.940242946642975,DAP
Potato,Sandy,138.9059031476627,25.431789789179984,65.92984782640372,8.4049641317463,7.430014359192267,NPK
Tomato,Loamy,91.42243729896575,67.34165908883662,78.54279257720557,7.5892787734950105,3.518186086517662,NPK
Potato,Clay,84.6872292242696,41.578917594839105,43.28497711009221,8.325678488710912,7.558886003851736,NPK
Sugarcane,Silty,93.49510395694462,84.46495320826726,73.64263917853484,7.9691355435564475,4.216005228747718,NPK
Wheat,Silty,61.243957204512135,95.24572588655938,69.978131593218,7.410329799579891,7.750470276481161,NPK
Rice,Sandy,122.99498284473178,81.53550790111723,96.52237094513566,4.80153701857502,6.161483670174028,NPK
Cotton,Clay,83.26007490203497,40.86681518457793,25.43737151034452,4.696199553079551,6.805342141425092,NPK
Sugarcane,Loamy,26.344706387631376,79.92521077698528,57.40955855650075,7.850398270023081,1.734138218443007,Urea
Wheat,Sandy,28.069117476068815,38.386958979714926,62.16762200049458,6.458623431486793,5.1029900326965745,Urea
Rice,Clay,85.16028051036656,20.87450833773522,99.87154906875097,7.758426737499684,1.9989025188054557,DAP
Groundnut,Clay,141.1198305299175,8.172354462256452,24.11249350583191,5.7516730826208775,3.0833470143568187,DAP
Maize,Clay,53.16929703466782,41.643087712296904,54.70571189689276,6.090599433292051,5.364957843170877,NPK
Tomato,Loamy,131.73576364029054,90.83813385124178,37.887604232795695,7.300746884047728,6.083579932857235,NPK
Groundnut,Loamy,116.9733821210431,27.703725836789268,54.959832015004984,8.161306947728374,1.2742864740787558,Organic Compost
Potato,Silty,44.69374200696696,24.61875066832948,27.052217199795063,4.851045897915544,4.716606117506553,DAP
Rice,Silty,15.087704764273944,97.13297459789884,9.523175950611371,7.945912578538425,4.957197904029204,Urea
Groundnut,Clay,24.258617119933582,7.3753907208062515,59.39371812028044,7.672050899517461,1.5517959797714083,Urea
Maize,Clay,111.98915073864163,79.64930428740666,36.906160006779054,5.762157082919419,4.504816239405345,NPK
Sugarcane,Loamy,37.95376332569054,35.53014579538268,22.2844331661012,5.920866456526238,5.996895960348786,Urea
Rice,Silty,61.97792887075513,8.561355902617636,35.7738787774132,4.6858459088876385,1.3725909941287169,DAP
Groundnut,Clay,80.23788324089948,92.19124131991045,9.681619137535767,4.562962444466872,6.321874434267734,Potassium
Tomato,Silty,111.5655435830228,18.26602136991044,95.29201223855982,6.408024505430916,5.034985534328958,DAP
Tomato,Silty,25.852371256277554,57.419031953941065,60.20905192245974,4.882158581989242,6.832590457902536,Urea
Wheat,Clay,66.8912967388446,31.03514970580704,82.40302472796736,5.2760072576608525,2.5264380099784898,NPK
Groundnut,Loamy,77.91020727997736,11.19331620754565,45.196228767034384,7.887068798106654,6.832915789491829,DAP
Cotton,Clay,85.71578895601556,9.742636138021012,90.81489341878765,6.78411356500181,1.6619268268722758,DAP
Groundnut,Clay,124.57048979533033,15.977886389452184,50.91523104746407,7.034529749064454,3.8268078751126997,DAP
Sugarcane,Silty,34.03494730605037,11.779866319491106,59.52480560906359,5.24991732332768,2.3963935406725394,Urea
Rice,Clay,123.09640325572713,77.25302097439268,51.7204281059524,7.814647217817678,7.132145826036119,NPK
Rice,Loamy,107.0029798775313,51.128789216925774,74.6614381074269,7.97191908975899,5.934438714112416,NPK
Sugarcane,Clay,87.8219139878543,37.57474867815307,58.83232737219593,6.593310374852173,1.1775324401250973,Organic Compost
Groundnut,Loamy,107.93390185636007,44.74504646254068,30.801897740137782,8.150231087514639,1.0666634892976927,Organic Compost
Sugarcane,Loamy,67.6824834532319,93.24993987939921,18.8262554756514,7.879314499818326,3.038744781371688,Potassium
Maize,Silty,29.375662035537438,91.52142221012399,62.581816943882885,7.425296706697752,2.002981799963958,Urea
Potato,Sandy,103.20713363715143,72.98926561164481,51.47209634696844,7.436303662774515,5.412131342921371,NPK
Sugarcane,Sandy,83.45412293598712,89.04482585506034,14.11769118613073,4.921573895803453,5.646578537177918,Potassium
Tomato,Silty,99.51247207598857,35.366562620824354,42.5836592503605,5.583344150782663,7.593656325629572,NPK
Sugarcane,Clay,57.3198293439886,41.20538597078687,53.90376009004309,4.767388879270705,7.664279471820886,NPK
Rice,Silty,136.96132082757703,63.30265727615166,83.55485721343105,4.534724836905235,5.612276937879419,NPK
Tomato,Loamy,92.23178160058077,64.24446499324009,12.229600304169423,5.133238125535641,1.0397257899689611,Potassium
Rice,Sandy,21.956347800722334,50.76148461117239,38.107058083370276,8.02194873058776,3.5129854159873,Urea
Wheat,Silty,72.97255869862002,43.06249560160556,83.15233165748661,5.459496236144206,4.5919905927308635,NPK
Cotton,Clay,115.8898476641088,98.68712960282603,66.60027351829999,8.380615850366887,4.494258295559261,NPK
Rice,Silty,121.17883864251813,83.00674448118382,32.54604057135974,6.8891639982448245,5.223384406515587,NPK
Tomato,Sandy,79.24358738692622,46.323118799364295,85.30683659215103,5.4490339505387615,7.723860379633323,NPK
Wheat,Silty,135.26465991638216,74.09278533775901,51.86289015345577,6.488523213936851,7.196348843686077,NPK
Rice,Silty,47.47358120720166,30.60836085898365,52.34342967449375,5.376379290800461,1.762356234153418,Organic Compost
Maize,Sandy,67.48381761335733,14.516085992546339,97.77579722403651,8.435894232729495,2.861862739753753,DAP
Sugarcane,Loamy,135.8035674796558,38.48094742751036,94.97606780745595,7.889059935619855,6.831765921937454,NPK
Cotton,Loamy,135.47594030602104,43.28241601172245,39.06060492013517,4.604955155129316,6.770148361734449,NPK
Rice,Sandy,105.99978763545533,6.571026833263726,18.35501722299282,8.291104125869884,2.927595068851697,DAP
Wheat,Silty,130.25727659711083,82.40524015541013,35.93833956641893,7.384260429211549,6.114116214802837,NPK
Maize,Sandy,22.428257373872572,39.12337322697224,7.895909729581864,4.829525008085113,5.704261651025001,Urea
Groundnut,Loamy,131.0992966690887,60.13972574911397,6.972949237487164,7.182550985305783,4.314667754789731,Potassium
Wheat,Clay,54.88678691703175,12.026502790740818,42.57460294388482,7.087706791862741,2.4101846687532054,DAP
Sugarcane,Silty,34.96641173995029,21.62469873130548,94.39688315623725,5.375154983230334,7.220502266258603,Urea
Wheat,Loamy,43.511777087886486,89.52090390611819,87.77894741705974,7.5337868000303025,5.744958290147843,NPK
Maize,Silty,68.5155911219442,62.825315148866075,53.587069222174186,4.848258813251869,2.182950474148623,Organic Compost
Wheat,Sandy,45.16688064462541,95.27698476619612,58.696506211228915,6.457780724924991,5.933616413886026,NPK
Maize,Clay,54.87946204230987,99.88125326717511,5.563682190875365,4.539692828652352,6.190036037038859,Potassium
Rice,Sandy,28.896988050029893,40.326710956643964,25.47260980420772,8.374949955578986,7.208161995847284,Urea
Potato,Clay,51.46474717825979,33.38629108791109,7.353542058766456,7.506254527107638,2.5598747866935447,Potassium
Maize,Silty,90.11973403588016,86.54382524011419,76.68125560606181,5.135408304638624,7.9212787378938465,NPK
Maize,Silty,71.85951913274894,99.86808556855814,18.836350622517287,5.866696159805132,2.0737539576884485,Potassium
Cotton,Sandy,58.540626573027566,64.81591725208344,87.55947473529761,5.142249511232706,5.204822243017081,NPK
Maize,Clay,114.50329803999595,80.53836863859462,66.11580979919988,7.566469856517259,5.600235536914349,NPK
Maize,Clay,135.0913959950645,79.26585658745107,26.794774268992768,4.735585301710861,3.932670266861024,NPK
Groundnut,Silty,115.95049120633558,38.75727228085696,19.983430122908725,7.861626622254857,4.3252639613927055,Potassium
Potato,Sandy,56.480098296475084,59.55568612442328,64.62434658769004,8.268785355342919,7.236370677054961,NPK
Rice,Clay,114.22190349725751,84.1404094201003,90.57951312682073,7.2065117712252,5.516919607658233,NPK
Sugarcane,Silty,31.27722554636717,70.37081824480028,73.24422079686626,5.351861800005737,4.479006707642804,Urea
Cotton,Loamy,28.24451833278073,7.010562328293634,38.111931902320876,5.940360383254204,1.8984469370346728,Urea
Groundnut,Sandy,58.38778518506225,36.98703854526568,60.80144155052148,6.408959499235725,1.0513633765619423,Organic Compost
Tomato,Loamy,123.07833166616798,18.725191176487506,34.522361060380035,6.918499088809015,1.8747803270628343,DAP
Potato,Sandy,44.48875461392226,27.132360147413713,99.91920884397258,7.17465235924675,7.693291972335538,NPK
Rice,Silty,18.85547724581514,91.02150036167595,76.13972290387586,6.716858861275531,6.3486074809393145,Urea
Rice,Clay,28.439334928889714,8.504862446522974,63.3662557768916,5.9052556832874235,7.769814292571734,Urea
Tomato,Clay,130.2242955941412,25.881067636382756,45.209618562753775,8.063669122259611,1.249960967957203,Organic Compost
Sugarcane,Clay,98.72965986462027,34.409088462631985,63.72446757465794,4.8255682320718325,5.761542827010475,NPK
Maize,Sandy,45.44816287179673,63.60398683680751,37.4535259343968,6.36502421697398,1.310054684823926,Organic Compost
Groundnut,Silty,87.74141554594539,55.739660558157226,7.742159748512922,7.602259353869923,6.474395282081762,Potassium
Wheat,Loamy,83.86114713954906,25.73560087107168,42.53340962388012,4.743490661165604,3.6666512091463597,NPK
Cotton,Silty,101.76103698169257,20.602901386199676,93.39567786008736,7.321340867245205,1.6703575207454637,DAP
Wheat,Loamy,42.64625761902629,27.495813286631286,64.49860400351726,7.7788464910133,4.976326492512607,NPK
Tomato,Sandy,131.01641820721568,52.74031453665728,12.975791791735652,7.143325194108209,2.9608413762097165,Potassium
Rice,Sandy,53.311598691201795,30.761889642564327,89.07439327252746,4.551747569101424,5.617017593102729,NPK
Sugarcane,Loamy,107.17843155667316,95.02223765273361,30.54311068744391,5.220548108528825,5.607223316596532,NPK
Rice,Loamy,12.257450492110085,49.067196035740515,28.158101842859107,5.868452315567803,5.93505231884527,Urea
Cotton,Loamy,62.17199818518061,10.585621571740521,33.22364203413048,5.434760142552184,7.9472555514443135,DAP
Rice,Silty,59.23937451423316,74.28030855448017,59.83421243196596,8.35060856090971,3.7068839696318374,NPK
Rice,Loamy,86.08782000162203,36.240302379854015,56.74536887622778,7.1063756564551745,4.257208321395707,NPK
Cotton,Sandy,20.18307664880751,67.08144854553352,51.684306689173766,5.687883829406282,6.632281907177386,Urea
Groundnut,Sandy,120.61839232165516,31.56146519970704,73.16600203369957,8.218789994661783,5.048590161153197,NPK
Groundnut,Clay,40.489312247459594,59.22065546466539,35.071084476821106,7.4623767979047475,1.2608004748145976,Organic Compost
Cotton,Loamy,104.78529408348143,78.35448795670915,79.29612954938095,5.638428847308168,6.901549641818995,NPK
Sugarcane,Silty,122.44969725417305,93.16083046858263,21.65555944596692,6.0155262776078215,1.3604907735662868,Potassium
Tomato,Silty,88.66277387381184,29.80707872114232,79.34897496231588,5.297715433215827,2.1957409554424903,Organic Compost
Potato,Silty,113.72364894107797,36.81141034490321,68.06195999877687,8.384295993063287,1.7145597688193104,Organic Compost
Rice,Clay,102.66044371010078,49.10530992716427,69.90478940702071,6.569185983560293,1.5454899301678413,Organic Compost
Sugarcane,Sandy,59.77417160128107,93.08160958491894,50.7475727270897,8.084226749991938,1.1797941271329715,Organic Compost
Rice,Silty,123.24019546469914,90.63175139701242,68.36514560468214,5.885999084067391,1.3851939978065717,Organic Compost
Potato,Sandy,51.25819178397391,13.538436609560613,12.580719423148453,7.943366412389903,4.09707432425167,DAP
Tomato,Clay,89.9698084852124,17.53333344661203,85.89735611968989,4.715547393708656,2.7699658898782973,DAP
Groundnut,Loamy,114.35568347981553,52.07337184641064,10.276987181326371,8.428361270097152,1.8857581839317312,Potassium
Sugarcane,Loamy,63.05382737375106,15.128830916515232,19.13044343779226,8.14813746813321,5.610938799085682,DAP
Maize,Loamy,52.3874650664395,37.83018296812626,59.79502230723745,5.95281177910662,2.5827833744398094,NPK
Maize,Silty,74.30844142419518,19.096610930660376,75.2440882683857,7.598888661258309,1.132644087413666,DAP
Potato,Loamy,124.5148892088815,65.42383373752915,12.243898612894078,7.509031705895304,3.928938486371294,Potassium
Maize,Silty,140.18904684039308,95.20206601522037,92.47265734162038,8.105019188411728,3.1730309438481354,NPK
Groundnut,Clay,86.31167780038462,99.68970817796624,97.49272663606637,5.729019924515244,3.230231019425449,NPK
Potato,Clay,102.60526874531126,40.64790758720691,62.565266435732546,6.362080021256598,4.11689019727093,NPK
Groundnut,Silty,136.45830711344797,61.90620052588817,50.718128260799475,7.959998450424212,5.682397490639944,NPK
Tomato,Sandy,23.796559197811934,86.34542708478773,75.43252236657622,7.614317816540864,5.315353840265958,Urea
Rice,Loamy,42.49100090126311,16.158896915656477,36.19394847108451,6.073866874961117,7.560831268522128,DAP
Tomato,Loamy,109.24600087522154,70.50861904993667,51.86012123998511,7.882900931648488,4.62401666411765,NPK
Tomato,Loamy,125.32422466772195,43.840147863881484,92.03434754736813,4.687816156929606,4.307989368075505,NPK
Groundnut,Silty,129.98406396628093,24.58388522661559,95.78726539794569,7.62818521185196,2.4939010465182787,DAP
Potato,Clay,68.11500475969056,43.26159378100699,93.07156602486258,5.327063437734802,6.287669021937098,NPK
Potato,Loamy,22.507586320861357,12.2162272616671,29.932566361564813,5.644483631295149,1.985430433499993,Urea
Maize,Clay,71.28940682194678,71.06367911598404,27.084558820592523,6.472859374382375,4.437930228743388,NPK
Wheat,Loamy,42.30284262898753,29.010553531103042,33.27812806328485,6.298938004279895,3.9492553887121113,NPK
